Date,E_GT_WMF,E_GT_N,E_GT_R,E_CHEM_WMF,E_CHEM_N,E_CHEM_R,E_ME_WMF,E_ME_N,E_ME_R,E_UHR_WMF,E_UHR_N,E_UHR_R,E_PI_WMF,E_PI_N,E_PI_R,E_MET_WMF,E_MET_N,E_MET_R,E_FZ_WMF,E_FZ_N,E_FZ_R,E_TBS_WMF,E_TBS_N,E_TBS_R,A_GT_WMF,A_GT_N,A_GT_R,A_CHEM_WMF,A_CHEM_N,A_CHEM_R,A_ME_WMF,A_ME_N,A_ME_R,A_UHR_WMF,A_UHR_N,A_UHR_R,A_PI_WMF,A_PI_N,A_PI_R,A_MET_WMF,A_MET_N,A_MET_R,A_FZ_WMF,A_FZ_N,A_FZ_R,A_TBS_WMF,A_TBS_N,A_TBS_R,H_GT_WMF
2006-04-01,13437.05974977,10.4,4.3,2990.96540731,3.4,-0.3,2575.03891943,6.6,2.2,174.99349994,9.8,12.8,506.39927102,20.1,17.2,1204.70313815,21.1,13.4,1247.84635196,11.5,10.1,767.80801147,6.3,4.6,14174.63478934,13.1,10.0,5234.4066605,21.8,17.2,3166.8344422,7.5,9.3,1144.38689408,10.6,0.9,1067.928425,14.3,23.1,1056.56758226,9.9,3.7,370.42080869,-16.6,-18.9,363.16611989,6.9,0.6,737.57503957
2006-05-01,13583.4813654,13.2,7.1,2803.76401022,5.1,-0.4,2618.99851498,5.4,3.2,191.68309304,14.9,11.3,503.0927344,15.8,19.8,1248.78915592,26.3,17.8,1364.49632026,26.1,24.9,781.77310552,9.0,7.2,13923.74082123,10.7,9.4,4949.88290965,8.7,2.5,3201.37864133,12.4,17.8,1150.75589308,11.3,9.9,1075.54352263,12.1,25.3,1080.12726037,12.9,7.3,300.28915699,-12.1,-8.2,361.04913389,5.3,1.6,340.25945583
2006-06-01,14072.44743375,18.1,9.6,3398.71364499,41.0,23.6,2654.3555924,6.4,5.5,183.41995854,8.2,-7.0,509.3360253,14.0,17.1,1235.05533493,23.0,12.3,1208.09551358,-0.6,1.3,780.83471818,8.3,6.6,14144.40204954,10.2,10.8,5158.77394474,12.0,13.5,3182.36184746,6.4,9.6,1137.8100638,15.5,7.6,1064.15563415,6.9,28.0,1105.94252819,13.5,5.9,371.19526997,-7.9,-11.4,367.36811607,7.3,4.4,71.95461579
2006-07-01,13459.99193024,9.1,3.7,2690.70998487,2.0,-0.7,2668.06872174,6.7,3.6,192.26234964,14.8,20.1,506.63717962,9.8,9.5,1288.41156967,27.5,14.9,1304.75214631,9.6,7.8,751.5184138,2.2,0.7,14425.22224133,15.0,12.9,5265.37349831,18.5,13.5,3294.66622008,14.4,13.7,1137.65909856,15.4,11.8,1055.66924088,4.7,23.6,1104.49045609,13.4,7.2,359.30843324,14.7,22.3,369.4542155,1.8,1.6,965.2303111
2006-08-01,13926.33354084,8.8,4.1,3021.00118467,1.5,-0.4,2738.26431744,9.7,8.7,190.90144006,4.1,-4.7,513.70332295,12.0,16.3,1332.84054773,29.9,15.0,1188.16781782,0.2,0.8,810.65266947,6.9,5.4,14657.05584567,13.8,4.2,5398.75545268,15.9,-7.1,3240.43825318,10.7,10.5,1135.993009,4.5,-1.7,1081.16913059,10.4,22.5,1149.27737515,22.1,10.9,424.66743973,10.5,19.8,375.69199882,4.5,-0.3,730.72230483
2006-09-01,13524.07667356,5.5,0.2,2650.35922816,2.3,-6.1,2671.63695907,-1.4,-3.5,182.71233699,4.7,-21.9,481.86136758,4.0,7.5,1371.54801255,33.2,17.5,1233.27626117,5.2,2.5,814.68678688,9.6,7.5,14598.07501412,10.6,8.6,5358.97284361,12.2,8.5,3289.08953305,7.6,9.1,1137.78351312,11.0,6.7,1072.34947438,7.1,14.1,1150.50727116,18.4,9.6,396.76148513,-6.3,7.2,370.46184189,6.5,1.8,1073.99834056
2006-10-01,14313.69351972,13.1,8.6,3287.47149993,19.2,17.1,2693.75506148,3.6,0.6,198.82599665,19.0,9.1,506.26393689,9.2,12.6,1429.49747378,34.3,17.6,1283.18920551,14.4,13.8,821.88388936,11.1,6.6,15265.399395,17.3,17.5,5682.49393183,20.1,27.3,3243.34832973,8.6,8.8,1259.19732582,16.9,6.7,1114.84217148,11.0,20.0,1186.45077764,21.7,11.8,495.4156967,71.7,48.9,372.46617178,11.7,8.5,951.70587527
2006-11-01,14538.66745589,10.1,7.2,3290.36964289,4.1,-0.1,2829.8611571,13.5,11.8,204.65360475,23.9,15.3,514.93507587,14.5,20.6,1461.25677669,38.6,18.9,1326.47440996,1.5,3.2,815.96556971,8.9,6.3,15070.5173443,15.6,6.4,5542.91570572,17.3,0.6,3314.1262725,12.0,8.7,1208.0001815,17.4,15.6,1108.35662192,16.6,18.0,1220.96009981,23.6,13.5,411.117162,6.7,-8.1,378.19734939,7.5,3.7,531.84988842
2006-12-01,15495.58052447,17.2,13.2,3446.25268831,28.0,27.0,2846.9536024,8.4,6.2,205.87390802,8.6,6.2,570.69123876,14.2,17.1,1565.47604258,34.6,16.9,1747.2087285,28.6,28.3,815.34243382,2.0,0.4,16151.5342767,18.5,15.4,6004.01732308,18.6,19.9,3556.00070302,20.2,15.2,1239.67255162,11.5,9.1,1148.49855706,15.0,13.8,1313.56127571,25.9,16.2,563.56795414,53.7,27.3,389.08433957,8.1,6.4,655.95375223
2007-01-01,14956.03408059,14.1,9.7,3433.53648677,23.3,17.7,2876.14178309,11.6,9.7,195.30064649,8.8,23.4,542.7771779,14.6,15.3,1533.85991649,36.3,15.4,1338.95209556,8.9,4.4,815.71585734,10.0,6.9,15645.107355,16.0,14.1,5728.22469499,15.6,18.2,3418.63392793,13.3,10.9,1209.42464303,12.9,9.4,1170.4312925,13.2,13.0,1268.30130888,23.1,11.8,526.65445756,61.7,49.7,387.13641211,9.1,4.9,689.07327442
2007-02-01,14504.45611848,9.8,6.8,3133.43191269,16.8,13.4,2847.61820856,9.7,8.9,215.58624143,23.4,15.8,543.71485717,8.5,10.0,1545.4873922,33.1,13.3,1347.10082586,7.2,-0.4,821.958005,7.3,2.1,15702.33699871,12.9,12.7,5586.44107833,14.7,25.7,3526.08509293,15.2,12.0,1284.25795122,18.4,12.3,1152.80169677,8.9,5.8,1270.47111566,21.4,11.0,555.66955902,-14.4,-23.8,386.63460451,7.1,3.7,1197.88088023
2007-03-01,15041.31523004,13.1,12.3,3626.41585631,28.2,40.1,2882.30071845,11.0,10.0,191.28164627,6.3,1.6,542.75844319,13.1,14.7,1509.42207916,27.5,10.1,1284.10289953,7.1,-0.6,831.21395596,8.7,4.8,15607.04664959,12.5,9.1,5449.43404841,9.5,7.1,3502.34438119,10.6,8.2,1302.01038948,19.4,17.2,1152.18328431,7.4,5.5,1265.22004786,19.6,9.1,569.74620032,59.3,45.3,391.21062352,9.5,6.5,565.73141956
2007-04-01,14886.5543639,10.8,6.9,3143.10394783,5.1,0.6,2882.9310888,12.0,9.6,222.39107049,27.1,24.5,564.54534552,11.5,11.7,1569.6269813,30.3,12.7,1372.56265488,10.0,4.8,841.84538234,9.6,5.9,15557.47069991,9.8,5.8,5621.67496608,7.4,2.9,3475.77569112,9.8,6.5,1275.31205549,11.4,8.5,1124.89209788,5.3,7.9,1286.99815559,21.8,12.6,404.40081853,9.2,3.3,387.49762308,6.7,3.2,670.91633601
2007-05-01,15918.08090852,17.2,12.0,3533.52504299,26.0,24.0,2960.25491222,13.0,8.0,207.91534958,8.5,5.1,564.56708099,12.2,10.5,1620.52484824,29.8,10.8,1780.87621216,30.5,27.1,855.8540495,9.5,4.4,16154.39532109,16.0,8.6,5922.89249797,19.7,9.1,3602.63441702,12.5,7.1,1289.01377641,12.0,7.2,1147.97333401,6.7,6.9,1311.69696819,21.4,9.3,483.29290205,60.9,44.2,395.81112064,9.6,5.9,236.31441256
2007-06-01,15239.7159332,8.3,5.9,3415.28903315,0.5,4.4,3002.28483769,13.1,8.7,212.21219352,15.7,29.3,571.44909063,12.2,7.3,1592.88735339,29.0,11.0,1481.83193952,22.7,17.8,841.98990869,7.8,2.9,15988.90994333,13.0,6.2,5688.64891208,10.3,-1.6,3682.80725344,15.7,11.3,1322.30675849,16.2,8.5,1122.26888824,5.5,17.7,1318.39535829,19.2,7.5,463.61481671,24.9,20.2,380.67687555,3.6,-0.4,749.19401014
2007-07-01,15629.91982191,16.1,10.2,3681.0604284,36.8,27.6,2954.00830717,10.7,9.0,211.50721213,10.0,-2.1,542.17410188,7.0,7.1,1576.22464516,22.3,6.0,1433.37599316,9.9,7.2,834.28877719,11.0,4.8,16483.25960537,14.3,5.4,5865.07372998,11.4,-4.7,3807.8447052,15.6,11.4,1420.66517745,24.9,15.0,1186.42538974,12.4,18.1,1307.81526844,18.4,7.2,446.44557376,24.3,23.0,381.7849234,3.3,0.7,853.33978346
2007-08-01,15276.51916394,9.7,6.5,3315.36424692,9.7,10.6,2946.03278198,7.6,3.8,227.90839874,19.4,20.2,558.17847919,8.7,3.3,1527.46057538,14.6,2.5,1504.6339941,26.6,19.5,832.95847344,2.8,-2.3,16016.98796727,9.3,8.3,5637.33181266,4.4,6.5,3672.65701261,13.3,10.5,1254.3241655,10.4,7.1,1193.54260937,10.4,17.3,1301.24908377,13.2,5.7,465.56218548,9.6,4.6,386.2781175,2.8,-2.2,740.46880333
2007-09-01,15401.90683883,13.9,11.3,3478.04653104,31.2,39.5,2944.22185567,10.2,6.1,217.18958888,18.9,35.2,578.92525454,20.1,19.2,1497.76360946,9.2,-1.6,1499.08048556,21.6,17.8,847.17586178,4.0,0.1,16434.23157152,12.6,7.5,6113.08305791,14.1,8.6,3558.67836764,8.2,4.0,1373.70055268,20.7,9.7,1175.42693159,9.6,19.7,1290.3205041,12.2,3.8,423.08554982,6.6,1.3,392.40538687,5.9,1.7,1032.32473269
2007-10-01,15688.17254178,9.6,6.0,3604.82451092,9.7,7.2,2962.65085751,10.0,10.8,210.85042393,6.0,6.9,578.47058319,14.3,8.0,1510.84827214,5.7,-2.9,1386.17465611,8.0,8.1,848.00013996,3.2,-0.7,16444.76819986,7.7,5.2,5651.76847861,-0.5,-1.2,3741.81400245,15.4,12.5,1415.82815638,12.4,5.3,1183.95029581,6.2,11.8,1311.80737662,10.6,4.2,661.01972256,33.4,16.8,387.08389498,3.9,1.0,756.59565808
2007-11-01,15561.10517713,7.0,2.3,3418.29159231,3.9,6.3,2927.32058178,3.4,1.2,227.06938814,11.0,9.1,574.61846085,11.6,7.8,1497.16448283,2.5,-4.1,1391.4883227,4.9,2.5,860.42361456,5.4,1.7,16455.89668668,9.2,7.8,5965.03395352,7.6,10.9,3663.87098655,10.6,9.5,1443.56812944,19.5,6.3,1207.34338159,8.9,16.1,1291.30002825,5.8,1.0,388.43298284,-5.5,-14.6,388.07610227,2.6,1.4,894.79150955
2007-12-01,15896.76271248,2.6,-1.6,3471.68767094,0.7,2.5,3013.82702147,5.9,3.3,213.41251982,3.7,-3.5,573.07391601,0.4,-1.2,1533.47847107,-2.0,-7.3,1378.29851693,-21.1,-20.1,864.39147822,6.0,2.5,16244.90548258,0.6,-3.8,5785.26279006,-3.6,-9.3,3552.69907989,-0.1,-0.9,1415.07029906,14.1,4.5,1211.36024918,5.5,9.5,1297.0883666,-1.3,-4.9,433.07784266,-23.2,-25.7,387.64932781,-0.4,-4.1,348.1427701
2008-01-01,15840.1465251,5.9,3.1,3073.28590075,-10.5,0.2,3044.57406675,5.9,2.6,231.06750031,18.3,-1.7,582.75727077,7.4,10.6,1543.35530537,0.6,-1.3,1446.39622156,8.0,3.3,902.8732822,10.7,9.4,16349.31966128,4.5,-1.9,5388.87021688,-5.9,-16.2,3847.92138789,12.6,8.3,1451.34421512,20.0,16.1,1200.25021454,2.5,5.7,1333.95413747,5.2,1.3,493.04292011,-6.4,-12.2,384.26244693,-0.7,-2.4,509.17313618
2008-02-01,15870.91443329,9.4,5.7,3624.29868459,15.7,19.4,2996.69835846,5.2,0.6,210.64119668,-2.3,-6.5,575.44001464,5.8,9.7,1532.95814111,-0.8,-0.4,1495.71945239,11.0,6.8,841.92223602,2.4,2.2,16776.82118785,6.8,-0.5,6102.76941304,9.2,-6.8,3792.81646392,7.6,4.7,1398.2228253,8.9,3.2,1214.14217602,5.3,9.7,1325.96027889,4.4,1.2,391.18002792,-29.6,-23.2,375.80047099,-2.8,-2.6,905.90675456
2008-03-01,15589.30857245,3.6,-0.1,3264.8330376,-10.0,-7.3,2969.25560447,3.0,0.5,213.48489932,11.6,12.9,574.85028819,5.9,7.7,1541.42641853,2.1,1.7,1332.80118768,3.8,2.7,835.53946579,0.5,1.1,17024.02137544,9.1,7.9,6317.72346799,15.9,19.3,3775.69527465,7.8,5.3,1437.47625833,10.4,1.1,1181.23403518,2.5,4.5,1356.10811364,7.2,6.6,422.58693649,-25.8,-27.4,375.14619632,-4.1,-3.0,1434.71280299
2008-04-01,15817.78378259,6.3,7.4,3190.8646911,1.5,18.3,3061.20319836,6.2,8.0,221.43464093,-0.4,-13.4,577.71755568,2.3,7.1,1564.78016445,-0.3,0.2,1540.98786197,12.3,7.1,842.79489793,0.1,-2.6,17034.55732264,9.5,2.1,6129.98208196,9.0,-5.7,3784.65695761,8.9,8.5,1404.09586741,10.1,4.2,1272.4648411,13.1,8.6,1349.17465484,4.8,4.4,547.0614346,35.3,2.6,379.06911049,-2.2,-1.0,1216.77354005
2008-05-01,16072.90729718,1.0,0.0,3323.01007552,-6.0,9.2,3050.05642027,3.0,1.5,231.690909,11.4,4.1,580.44177852,2.8,2.4,1560.51715834,-3.7,-2.9,1505.74598056,-15.4,-19.4,839.41682099,-1.9,-4.2,16931.29519526,4.8,1.4,6026.90840526,1.8,2.5,3649.1924315,1.3,-1.9,1470.24415347,14.1,5.0,1232.93415903,7.4,6.4,1303.15897255,-0.7,-0.1,599.83344629,24.1,-4.8,384.21655239,-2.9,-2.8,858.38789808
2008-06-01,15994.61439909,5.0,2.2,3271.78367216,-4.2,4.1,2971.97073014,-1.0,-0.4,232.1241903,9.4,-2.8,589.53517718,3.2,7.0,1578.98130722,-0.9,-0.3,1449.89962883,-2.2,-6.1,852.67005067,1.3,0.8,17629.90663626,10.3,7.9,6468.89592784,13.7,20.9,3750.10460215,1.8,0.2,1537.87355428,16.3,10.5,1258.59347205,12.1,-1.3,1330.674789,0.9,0.9,551.08487419,18.9,-12.9,386.22774817,1.5,3.6,1635.29223716
2008-07-01,16062.93214991,2.8,1.5,3348.52857249,-9.0,1.1,2990.1703457,1.2,2.1,246.0555795,16.3,12.8,613.30001085,13.1,14.8,1585.00708586,0.6,1.3,1383.36326023,-3.5,-6.6,834.604163,0.0,-0.3,17282.0511857,4.8,2.6,6274.93717983,7.0,6.5,3692.05590815,-3.0,0.0,1502.53953663,5.8,6.0,1274.47432221,7.4,0.7,1316.05310446,0.6,-1.8,520.37214629,16.6,-7.0,382.64408483,0.2,3.6,1219.11903579
2008-08-01,15884.94948782,4.0,0.8,3077.02537149,-7.2,5.8,3019.29669737,2.5,-0.5,230.43762308,1.1,-7.9,613.37711639,9.9,6.9,1560.4126831,2.2,0.4,1377.48336075,-8.5,-11.5,827.24126063,-0.7,-0.8,17395.65081911,8.6,3.6,6192.0988831,9.8,4.8,3769.84730949,2.6,2.5,1397.77911975,11.4,4.8,1261.32902562,5.7,2.3,1319.00513173,1.4,-0.6,806.65736659,73.3,33.0,371.15453226,-3.9,-2.2,1510.70133129
2008-09-01,15784.81907405,2.5,0.3,3022.97929531,-13.1,-6.7,3120.83545857,6.0,7.6,248.49593882,14.4,7.0,629.00948216,8.7,6.7,1523.67244973,1.7,1.6,1469.52080044,-2.0,-8.2,808.08351226,-4.6,-4.4,16813.83981815,2.3,1.2,5900.26154542,-3.5,-0.4,3586.99531398,0.8,2.3,1489.87371515,8.5,3.2,1289.34658204,9.7,6.8,1285.28110822,-0.4,-1.6,465.21328573,10.0,-5.1,352.89670826,-10.1,-3.7,1029.0207441
2008-10-01,14919.54856133,-4.9,-5.4,2812.81899735,-22.0,-14.4,2813.83232144,-5.0,-3.8,233.99914775,11.0,-3.4,584.95448822,1.1,2.2,1407.5806282,-6.8,-4.8,1341.91290572,-3.2,-12.2,811.84249472,-4.3,-4.4,16048.36994302,-2.4,-6.7,5704.85407193,0.9,-7.8,3565.29086996,-4.7,-3.9,1432.27970936,1.2,-5.5,1235.3028647,4.3,0.9,1188.38148818,-9.4,-9.4,364.71250046,-44.8,-44.2,358.70092009,-7.3,-5.6,1128.82138168
2008-11-01,14506.03311891,-6.8,-2.9,2972.36782308,-13.0,1.0,2809.65545078,-4.0,-3.7,225.28525953,-0.8,-15.0,586.95234372,2.1,-0.8,1328.72678697,-11.3,-7.7,1261.52766145,-9.3,-16.5,802.47631902,-6.7,-5.8,15716.36336624,-4.5,-4.5,5663.16628302,-5.1,-5.4,3480.8578299,-5.0,-4.1,1228.70102757,-14.9,-15.5,1266.28142363,4.9,5.4,1090.02415753,-15.6,-15.8,526.05765462,35.4,25.1,363.15838925,-6.4,-6.5,1210.33024733
2008-12-01,14387.86634835,-9.5,-5.4,3412.09437541,-1.7,11.5,2708.11581612,-10.1,-9.1,230.3497921,7.9,-13.5,585.27217303,2.1,-0.2,1261.35932105,-17.7,-16.4,1114.6926487,-19.1,-24.4,808.30807151,-6.5,-7.0,14894.42623314,-8.3,-9.8,5557.14542335,-3.9,-5.9,3150.21938968,-11.3,-12.2,1253.94091224,-11.4,-14.9,1214.21902652,0.2,-1.3,1001.38937137,-22.8,-22.5,383.82120343,-11.4,-14.4,338.23705315,-12.7,-16.4,506.55988479
2009-01-01,13702.92249545,-13.5,-8.5,2936.77199776,-4.4,0.5,2592.37470629,-14.9,-13.0,228.79188456,-1.0,-11.8,539.63545342,-7.4,-15.3,1160.11470962,-24.8,-18.5,1052.50749505,-27.2,-29.6,790.55261179,-12.4,-10.7,14999.45889999,-8.3,-9.3,5761.08937981,6.9,3.4,3108.61637896,-19.2,-17.5,1208.46540507,-16.7,-22.5,1219.72692049,1.6,-0.1,934.6830248,-29.9,-25.9,419.29230616,-15.0,-14.9,336.22170137,-12.5,-13.1,1296.53640454
2009-02-01,14109.58441981,-11.1,-6.3,2913.23130453,-19.6,-15.4,2563.33708336,-14.5,-12.3,177.69720347,-15.6,-20.6,542.4657301,-5.7,-13.3,1073.9411031,-29.9,-23.9,1041.76933854,-30.3,-30.5,779.3048192,-7.4,-5.4,14663.48360804,-12.6,-12.3,5736.32078254,-6.0,-3.8,3008.95862478,-20.7,-21.1,1191.41591674,-14.8,-20.2,1195.8763974,-1.5,-2.0,884.98633496,-33.3,-28.2,417.13352793,6.6,-6.8,327.74211967,-12.8,-13.2,553.89918823
2009-03-01,13704.51192354,-12.1,-9.0,2723.60760661,-16.6,-16.8,2425.91837342,-18.3,-16.0,207.84995362,-2.6,-12.3,580.55250978,1.0,-8.6,1000.79511535,-35.1,-28.8,1250.73765027,-6.2,-9.6,716.09763624,-14.3,-14.6,13925.8177889,-18.2,-21.9,5536.6551677,-12.4,-24.1,2867.883873,-24.0,-25.3,1018.44684525,-29.2,-28.4,1172.10033439,-0.8,-1.6,811.62883748,-40.2,-36.2,352.34869547,-16.6,-19.5,297.61946173,-20.7,-21.9,221.30586536
2009-04-01,12880.81925271,-18.6,-14.8,2728.80464624,-14.5,-12.2,2417.39672619,-21.0,-20.7,218.55898899,-1.3,-9.9,532.39117577,-7.8,-16.3,990.67507035,-36.7,-28.2,1215.83616711,-21.1,-23.1,754.59922316,-10.5,-8.2,15167.56501166,-11.0,-12.4,6157.65193708,0.5,-3.0,2948.57370678,-22.1,-23.5,1098.99364533,-21.7,-22.9,1221.85027062,-4.0,-3.4,815.28391323,-39.6,-35.2,699.6687848,27.9,33.4,310.1688685,-18.2,-17.1,2286.74575896
2009-05-01,12689.73945013,-21.0,-16.6,2944.37442863,-11.4,-17.0,2314.33895454,-24.1,-22.6,177.2212135,-23.5,-32.2,534.4742616,-7.9,-15.1,942.59006669,-39.6,-28.1,1159.75849137,-23.0,-24.6,741.52079611,-11.7,-9.0,13990.99586496,-17.4,-19.1,5739.76940134,-4.8,-13.9,2667.19381195,-26.9,-26.7,1076.80611835,-26.8,-28.7,1136.09460891,-7.9,-7.5,809.59141207,-37.9,-31.9,373.36448565,-37.8,-32.1,304.55711635,-20.7,-19.2,1301.25641483
2009-06-01,13287.90011768,-16.9,-12.6,3173.49269519,-3.0,-6.8,2362.29069281,-20.5,-20.5,177.01751811,-23.7,-33.7,516.21736176,-12.4,-21.0,966.75811056,-38.8,-26.9,1293.42806686,-10.8,-12.0,794.43208496,-6.8,-3.5,14009.09001288,-20.5,-23.9,5756.30101969,-11.0,-26.0,2633.33576705,-29.8,-30.5,1015.7404128,-34.0,-31.4,1139.86596277,-9.4,-7.9,824.44899648,-38.0,-30.7,410.3697818,-25.5,-15.8,313.48252926,-18.8,-18.8,721.18989519
2009-07-01,13197.59030191,-17.8,-12.8,3037.95027582,-9.3,-12.3,2410.06502524,-19.4,-21.3,162.23033145,-34.1,-40.6,510.33437933,-16.8,-23.5,955.19430799,-39.7,-26.9,1325.91239048,-4.2,-1.0,773.98288105,-7.3,-1.9,14380.86393847,-16.8,-16.4,5978.48736164,-4.7,-6.7,2677.17298335,-27.5,-29.4,1075.56283108,-28.4,-29.0,1102.27586294,-13.5,-9.1,853.29381907,-35.2,-25.2,453.03615765,-12.9,-15.3,315.30420253,-17.6,-20.0,1183.27363656
2009-08-01,12590.63046978,-20.7,-15.1,2664.42887873,-13.4,-22.2,2320.88917311,-23.1,-20.0,169.39038868,-26.5,-25.9,522.95693786,-14.7,-21.4,990.41342488,-36.5,-22.9,1335.15525906,-3.1,-2.3,756.56768689,-8.5,-3.8,14620.3618339,-16.0,-18.2,6099.05152715,-1.5,-10.6,2734.25820407,-27.5,-28.6,1170.06790417,-16.3,-18.0,1129.41576334,-10.5,-8.3,873.24575049,-33.8,-24.8,373.38719697,-53.7,-50.7,305.14667351,-17.8,-16.0,2029.73136413
2009-09-01,13353.49602306,-15.4,-12.6,3169.17643166,4.8,-6.4,2419.55902897,-22.5,-25.0,166.5408663,-33.0,-32.6,515.69654207,-18.0,-26.0,1042.00553479,-31.6,-18.7,1238.83384344,-15.7,-11.8,712.19749311,-11.9,-8.3,14728.4396715,-12.4,-16.4,6169.37769855,4.6,-14.5,2787.36240487,-22.3,-22.1,1094.26403825,-26.6,-25.6,1134.70050036,-12.0,-8.0,904.24114401,-29.6,-18.8,415.38133867,-10.7,-17.3,276.24899203,-21.7,-23.3,1374.94364844
2009-10-01,13189.41665389,-11.6,-7.8,2836.21796316,0.8,2.4,2474.94292342,-12.0,-17.9,169.10530314,-27.7,-29.6,531.74919671,-9.1,-15.0,1045.79889229,-25.7,-13.3,1227.27700865,-8.5,-8.2,730.14782636,-10.1,-6.8,14760.6401124,-8.0,-10.2,6283.38791744,10.1,-3.1,2732.18503796,-23.4,-24.0,1091.77326787,-23.8,-18.9,1132.53679806,-8.3,-0.1,911.81414164,-23.3,-13.5,405.67127962,11.2,22.9,286.07768662,-20.2,-18.1,1571.22345851
2009-11-01,13616.89284455,-6.1,-5.8,2714.15914311,-8.7,-15.5,2480.16176324,-11.7,-12.6,197.55587816,-12.3,-7.9,553.02682405,-5.8,-11.5,1088.09728164,-18.1,-6.8,1430.30048727,13.4,12.2,745.13902318,-7.1,-4.5,14838.50406098,-5.6,-9.2,6251.01688813,10.4,-7.0,2773.17910039,-20.3,-21.1,1054.03250572,-14.2,-5.7,1117.05086733,-11.8,-4.1,937.01254574,-14.0,-4.2,466.68052002,-11.3,8.9,310.80050522,-14.4,-13.4,1221.61121643
2009-12-01,13288.51069184,-7.6,-8.6,2958.03170095,-13.3,-22.4,2399.04309323,-11.4,-12.7,167.91355806,-27.1,-16.0,552.63345836,-5.6,-15.2,1075.90195622,-14.7,-3.3,1306.62432316,17.2,17.8,719.92226464,-10.9,-7.6,15136.37632392,1.6,0.5,6256.64255547,12.6,4.3,2861.00139653,-9.2,-10.9,1159.39074063,-7.5,-6.0,1139.11925451,-6.2,4.9,937.62724995,-6.4,0.7,576.56528923,50.2,63.4,296.23034319,-12.4,-9.6,1847.86563208
2010-01-01,13454.38588609,-1.8,-2.5,2888.9998191,-1.6,-7.8,2438.58069569,-5.9,-5.0,173.38218665,-24.2,-13.2,562.63149245,4.3,0.8,1114.51067375,-3.9,2.6,1350.23380386,28.3,26.4,735.06052461,-7.0,-3.9,15039.44127944,0.3,-2.5,6276.25555684,8.9,-4.1,2787.66894163,-10.3,-7.6,1277.38519075,5.7,7.8,1154.04580249,-5.4,4.7,966.04874301,3.4,7.6,322.91856313,-23.0,-17.0,291.95861608,-13.2,-9.2,1585.05539335
2010-02-01,14213.50434456,0.7,0.4,3403.37052859,16.8,13.3,2513.27008521,-2.0,-1.2,210.54681377,18.5,15.7,549.19475482,1.2,-1.0,1157.21291241,7.8,14.3,1348.00329319,29.4,29.9,742.19364902,-4.8,-2.0,15214.61921047,3.8,0.4,6172.1273228,7.6,-7.1,2907.30935026,-3.4,-0.1,1349.15024621,13.2,16.9,1162.33860773,-2.8,7.1,995.70156887,12.5,14.4,332.53289283,-20.3,-13.8,287.57507392,-12.3,-9.7,1001.11486591
2010-03-01,14096.81331705,2.9,5.8,3179.05928819,16.7,18.0,2610.46708107,7.6,9.8,192.39691503,-7.4,2.2,565.68729833,-2.6,-3.9,1168.29360905,16.7,22.3,1361.75922831,8.9,6.1,739.78727704,3.3,8.2,15643.48831087,12.3,10.8,6461.92291767,16.7,9.2,2973.39144325,3.7,6.1,1306.91231201,28.3,27.4,1176.59574777,0.4,9.2,1019.30757325,25.6,27.9,399.04983142,13.3,15.9,286.93596203,-3.6,2.1,1546.67499382
2010-04-01,13828.65953444,7.4,5.9,2995.45933956,9.8,-1.2,2597.35097645,7.4,8.6,204.22783702,-6.6,-2.0,557.6420187,4.7,2.3,1179.08418001,19.0,21.4,1354.19719913,11.4,13.4,727.83888896,-3.5,2.1,15630.86253342,3.1,3.9,6580.69521373,6.9,3.3,2968.28904499,0.7,2.7,1243.71879894,13.2,14.8,1189.02579604,-2.7,12.6,1062.38052511,30.3,28.8,327.80356282,-53.1,-47.8,282.32498709,-9.0,-2.7,1802.20299898
2010-05-01,15861.35083285,25.0,21.9,3325.53299617,12.9,10.4,2761.86725589,19.3,21.4,266.58247738,50.4,63.0,605.97375142,13.4,14.0,1279.03694648,35.7,32.5,1282.50963814,10.6,19.3,746.36052056,0.7,7.6,15781.05191085,12.8,11.6,6436.72746422,12.1,3.0,3105.38325138,16.4,16.3,1277.11002775,18.6,22.6,1224.98746047,7.8,23.7,1070.25589699,32.2,29.1,365.23196405,-2.2,9.3,282.27845564,-7.3,-1.4,-80.29892201
2010-06-01,14746.29390377,11.0,9.6,3114.64319333,-1.9,-9.4,2590.95489073,9.7,14.2,214.69294163,21.3,31.4,562.29265441,8.9,15.1,1200.61030254,24.2,24.9,1375.80100862,6.4,9.6,729.14844389,-8.2,-3.3,15626.48341062,11.5,12.7,6271.18876379,8.9,6.9,3105.66374836,17.9,22.1,1341.17628376,32.0,31.4,1243.34387986,9.1,19.5,1065.76484895,29.3,26.6,324.45581737,-20.9,-12.2,274.87454339,-12.3,-6.1,880.18950685
2010-07-01,13818.25522486,4.7,6.9,3074.20985347,1.2,3.1,2577.45543479,6.9,13.5,213.81313758,31.8,30.5,583.15870912,14.3,18.5,1142.46706269,19.6,21.2,1198.61882077,-9.6,-8.9,719.97409184,-7.0,-1.7,15322.02009796,6.5,6.9,6246.59874212,4.5,-4.1,2967.42533355,10.8,16.7,1278.95614037,18.9,25.1,1249.26203689,13.3,30.0,1057.26440711,23.9,20.2,303.57410647,-33.0,-22.6,270.48966501,-14.2,-5.8,1503.7648731
